intent,text,domain,spans,logical_form,split
plug_type,does my tv need a socket conveter in ny city,clinc,,[SL: plug_type],dev
plug_type,does denmark use different sockets,clinc,,[SL: plug_type],dev
plug_type,in france do they require socket conveters,clinc,,[SL: plug_type],dev
plug_type,what type of socker conveters do i need in africa,clinc,,[SL: plug_type],dev
recipe,i would like to learn to make cookies,clinc,,[SL: recipe],dev
recipe,show me popular sushi recipes,clinc,,[SL: recipe],dev
recipe,i need a pancake recipe,clinc,,[SL: recipe],dev
recipe,find instructions on baking lemon cake,clinc,,[SL: recipe],dev
recipe,can you give me instructions on how to make alfredo,clinc,,[SL: recipe],dev
restaurant_reservation,please reserve a table for 2 at lucky's under the name melissa at 7 pm,clinc,,[SL: restaurant_reservation],dev
restaurant_reservation,i would like to reserve a table for 2 at sam's steakhouse under the name jessie at 6:30 pm,clinc,,[SL: restaurant_reservation],dev
restaurant_reservation,help me reserve a table for 3 at lucky's under the name crystal at 8 pm,clinc,,[SL: restaurant_reservation],dev
restaurant_reservation,would you please schedule a reservation for 2 at lucky's under the name sam at 7:30pm,clinc,,[SL: restaurant_reservation],dev
restaurant_reservation,could you please reserve a table for 6 at lucille's under the name tom at 5pm,clinc,,[SL: restaurant_reservation],dev
restaurant_reviews,does mcdonald's have good reviews,clinc,,[SL: restaurant_reviews],dev
restaurant_reviews,are the review for mcdonald's good or bad,clinc,,[SL: restaurant_reviews],dev
restaurant_reviews,how are the reviews for mcdonald's,clinc,,[SL: restaurant_reviews],dev
restaurant_reviews,what are the review for mcdonald's,clinc,,[SL: restaurant_reviews],dev
restaurant_reviews,how are those mcdonald's reviews looking,clinc,,[SL: restaurant_reviews],dev
restaurant_suggestion,where do you want to eat tonight,clinc,,[SL: restaurant_suggestion],dev
restaurant_suggestion,where is your favorite restaurant to eat,clinc,,[SL: restaurant_suggestion],dev
restaurant_suggestion,do you have any restaurant recommendations,clinc,,[SL: restaurant_suggestion],dev
restaurant_suggestion,where should we eat tonight,clinc,,[SL: restaurant_suggestion],dev
restaurant_suggestion,where are the best places to eat,clinc,,[SL: restaurant_suggestion],dev
share_location,give my location to stan,clinc,,[SL: share_location],dev
share_location,i'd like to share my location with stephanie,clinc,,[SL: share_location],dev
share_location,i would like brenda to have my location,clinc,,[SL: share_location],dev
share_location,let lisa know where i am now,clinc,,[SL: share_location],dev
share_location,i want david to know where i'm at,clinc,,[SL: share_location],dev
shopping_list_update,"i'm not sure if watermelon is on my shopping list, but if it isn't can you put it on there",clinc,,[SL: shopping_list_update],dev
shopping_list_update,is it possible to add grapes to my shopping list if they aren't on there already,clinc,,[SL: shopping_list_update],dev
shopping_list_update,please add bananas to my shopping list unless i already did,clinc,,[SL: shopping_list_update],dev
shopping_list_update,can you add apples to my shopping list if they aren't already on there,clinc,,[SL: shopping_list_update],dev
shopping_list_update,would you be willing to add bread to my shopping list if i haven't already,clinc,,[SL: shopping_list_update],dev
spending_history,could you tell me what kind of money i've recently spent,clinc,,[SL: spending_history],dev
spending_history,how much have i spent lately,clinc,,[SL: spending_history],dev
spending_history,how much have i recently spent,clinc,,[SL: spending_history],dev
spending_history,how much money have i recently spent on stuff,clinc,,[SL: spending_history],dev
spending_history,how much did i spend on shcool due last year,clinc,,[SL: spending_history],dev
text,send a text to joe,clinc,,[SL: text],dev
text,i need to text joe,clinc,,[SL: text],dev
text,text joe,clinc,,[SL: text],dev
text,send joe a text,clinc,,[SL: text],dev
text,text john with the message 'where are you,clinc,,[SL: text],dev
time,what time is it in france,clinc,,[SL: time],dev
time,what's the time in london right now,clinc,,[SL: time],dev
time,what hour is it in london,clinc,,[SL: time],dev
time,what's the time,clinc,,[SL: time],dev
time,what is the time in london,clinc,,[SL: time],dev
timezone,what is the timezone of saigon,clinc,,[SL: timezone],dev
timezone,what timezone is hanoi in,clinc,,[SL: timezone],dev
timezone,what timezone do ho chi minh use,clinc,,[SL: timezone],dev
timezone,what timezone is honolulu in,clinc,,[SL: timezone],dev
timezone,what timezone is paris in,clinc,,[SL: timezone],dev
transactions,show all purchases of video games,clinc,,[SL: transactions],dev
transactions,show me all video games purchased,clinc,,[SL: transactions],dev
transactions,list all purchases of video games,clinc,,[SL: transactions],dev
transactions,show me all new transactions,clinc,,[SL: transactions],dev
transactions,what transactions have i made in the last few weeks,clinc,,[SL: transactions],dev
transfer,transfer ten dollars from my wells fargo account to my bank of america account,clinc,,[SL: transfer],dev
transfer,take one hundred and fifty bucks from my wells fargo checking account and put it in my wells fargo savings account,clinc,,[SL: transfer],dev
transfer,put one hundred and seventy five bucks in my wells fargo checking account from my citibank savings account,clinc,,[SL: transfer],dev
transfer,move two hundred dollars to my chase savings account to my wells fargo checking account,clinc,,[SL: transfer],dev
transfer,move three hundred and fifty dollars from my citibank savings account to my chase savings account,clinc,,[SL: transfer],dev
translate,"in spanish, meet me tomorrow is said how",clinc,,[SL: translate],dev
translate,"in french, how do i say, see you later",clinc,,[SL: translate],dev
translate,how do you say hello in japanese,clinc,,[SL: translate],dev
translate,how do i ask about the weather in chinese,clinc,,[SL: translate],dev
translate,"how can i say ""cancel my order"" in french",clinc,,[SL: translate],dev
travel_notification,"i'm going to be in canada from october 23rd to november 2nd, so can i let my bank know",clinc,,[SL: travel_notification],dev
travel_notification,let my bank know i'm going to be in russia for a month,clinc,,[SL: travel_notification],dev
travel_notification,get a message to my bank that starting the 14th i'll be in canada,clinc,,[SL: travel_notification],dev
travel_notification,tell my bank that i'm travelling to france in 2 days,clinc,,[SL: travel_notification],dev
travel_notification,tell my bank i'll be in cuba beginning the 2nd,clinc,,[SL: travel_notification],dev
travel_suggestion,what's the best place to visit in arizona,clinc,,[SL: travel_suggestion],dev
travel_suggestion,what's the best restaurant in arizona for pizza,clinc,,[SL: travel_suggestion],dev
travel_suggestion,what are popular mountains to hike in arizona,clinc,,[SL: travel_suggestion],dev
travel_suggestion,do you think arizona has plenty of bike routes,clinc,,[SL: travel_suggestion],dev
travel_suggestion,find the favorite destination for traveling this year,clinc,,[SL: travel_suggestion],dev
update_playlist,add this song to travel,clinc,,[SL: update_playlist],dev
update_playlist,add song to media playlist,clinc,,[SL: update_playlist],dev
update_playlist,add song to my hype playlist,clinc,,[SL: update_playlist],dev
update_playlist,put song in springtime playlist,clinc,,[SL: update_playlist],dev
update_playlist,put we are the champions to my running playlist,clinc,,[SL: update_playlist],dev
weather,what's is the current weather forecast,clinc,,[SL: weather],dev
weather,tell me the forecast,clinc,,[SL: weather],dev
weather,what's the weather like,clinc,,[SL: weather],dev
weather,what's the forecast for the day,clinc,,[SL: weather],dev
weather,i need to know the weather,clinc,,[SL: weather],dev
alarm,i want to set an alarm,clinc,,[SL: alarm],test
alarm,set an alarm for 6 am tomorrow,clinc,,[SL: alarm],test
alarm,set an alarm for 8 tomorrow,clinc,,[SL: alarm],test
alarm,please set an alarm,clinc,,[SL: alarm],test
alarm,i'd love to set an alarm,clinc,,[SL: alarm],test
alarm,i would like to have an alarm set for me,clinc,,[SL: alarm],test
alarm,i want an alarm set,clinc,,[SL: alarm],test
alarm,i need to set an alarm,clinc,,[SL: alarm],test
balance,what are my coffers at,clinc,,[SL: balance],test
balance,tell me the current balance of my bank accounts,clinc,,[SL: balance],test
balance,what's my current bank account total,clinc,,[SL: balance],test
balance,how much do i have in my bank accounts,clinc,,[SL: balance],test
balance,what's the balance in my bank accounts,clinc,,[SL: balance],test
balance,what do i have in my bank accounts right now,clinc,,[SL: balance],test
balance,is there enough in my wells fargo account to buy some nike's,clinc,,[SL: balance],test
balance,do i have enough in my wells fargo account to get some nike's,clinc,,[SL: balance],test
bill_balance,what do i owe to jcp,clinc,,[SL: bill_balance],test
bill_balance,what is the amount due on my visa,clinc,,[SL: bill_balance],test
bill_balance,how much do i owe visa,clinc,,[SL: bill_balance],test
bill_balance,how much do you think my rent and electric bills are,clinc,,[SL: bill_balance],test
bill_balance,what would you say my gas and phone bills are at,clinc,,[SL: bill_balance],test
bill_balance,i need to know the price of my car payment and insurance please,clinc,,[SL: bill_balance],test
bill_balance,what price is my credit card and my water bill at,clinc,,[SL: bill_balance],test
bill_balance,how much is my water and sewer,clinc,,[SL: bill_balance],test
book_flight,"book me a flight to jackson, mississippi from austin texas on american airlines",clinc,,[SL: book_flight],test
book_flight,book me a place to chicago from atlanta united airlines,clinc,,[SL: book_flight],test
book_flight,can you book me a flight to memphis from st louis on delta airlines,clinc,,[SL: book_flight],test
book_flight,book a flight to los angeles from las vegas on american airlines,clinc,,[SL: book_flight],test
book_flight,"book me a flight to dallas from st, paul, minnesota on delta airlines",clinc,,[SL: book_flight],test
book_flight,i need a flight on delta from los angeles to seattle,clinc,,[SL: book_flight],test
book_flight,i need to book a flight on jet blue to boston from new york,clinc,,[SL: book_flight],test
book_flight,can you get me a flight from san francisco to san jose using american airlines,clinc,,[SL: book_flight],test
book_hotel,i really need you to find me a hotel with good reviews in phoenix,clinc,,[SL: book_hotel],test
book_hotel,i wanna book a place to stay in phoenix from the 5th to the 9th of march,clinc,,[SL: book_hotel],test
book_hotel,i wanna find a hotel with good reviews in phoenix,clinc,,[SL: book_hotel],test
book_hotel,i want a hotel in phoenix near chase field from january 4th to the 8th,clinc,,[SL: book_hotel],test
book_hotel,i would like to book a place to stay in phoenix from the 5th to the 9th of march,clinc,,[SL: book_hotel],test
book_hotel,i need a hotel in phoenix near chase field from january 4th to the 8th,clinc,,[SL: book_hotel],test
book_hotel,i need a hotel room that is big enough for eleven people from march 10th to the 15th in phoenix,clinc,,[SL: book_hotel],test
book_hotel,i must get a hotel in phoenix near chase field from january 4th to the 8th,clinc,,[SL: book_hotel],test
calendar_update,i need to add something to my calendar for next tuesday,clinc,,[SL: calendar_update],test
calendar_update,please clear my calendar,clinc,,[SL: calendar_update],test
calendar_update,take the doctor appointment off my calendar please,clinc,,[SL: calendar_update],test
calendar_update,can you add an event to my calendar,clinc,,[SL: calendar_update],test
calendar_update,erase all events on friday from my calendar,clinc,,[SL: calendar_update],test
calendar_update,remove jess's party from my calendar,clinc,,[SL: calendar_update],test
calendar_update,delete all calendar entries on march 3,clinc,,[SL: calendar_update],test
calendar_update,delete dentist from my calendar,clinc,,[SL: calendar_update],test
cancel_reservation,i do not actually need my reservation anymore,clinc,,[SL: cancel_reservation],test
cancel_reservation,i need to cancel my reservation for rob at red robin,clinc,,[SL: cancel_reservation],test
cancel_reservation,cancel my reservation for bob at red robin,clinc,,[SL: cancel_reservation],test
cancel_reservation,i do not want my reservation anymore,clinc,,[SL: cancel_reservation],test
cancel_reservation,i need you to cancel my reservation for 5 at red robin,clinc,,[SL: cancel_reservation],test
cancel_reservation,please cancel my reservation for tim at jb's,clinc,,[SL: cancel_reservation],test
cancel_reservation,i gotta cancel my reservation for barry at red robin,clinc,,[SL: cancel_reservation],test
cancel_reservation,i don't need the reservation anymore,clinc,,[SL: cancel_reservation],test
car_rental,i need to rent an suv in charlestown for the first week in june who do you suggest,clinc,,[SL: car_rental],test
car_rental,find a decent rental care for next week at the philadelphia airport,clinc,,[SL: car_rental],test
car_rental,who can i rent a car from next month in orlando,clinc,,[SL: car_rental],test
car_rental,"i need to rent a car kfor one week in ocean city, nj so who has the best deal",clinc,,[SL: car_rental],test
car_rental,"find me a car rental for the weekend in asheville, nc via priceline",clinc,,[SL: car_rental],test
car_rental,what is the phone number of the car rental place,clinc,,[SL: car_rental],test
car_rental,"book a rental car to rhode island for friday, tomorrow",clinc,,[SL: car_rental],test
car_rental,"alexa, book a rental car to los angeles county in 2 hours",clinc,,[SL: car_rental],test
confirm_reservation,confirm my reservation for march 12 at 9:00 am,clinc,,[SL: confirm_reservation],test
confirm_reservation,please confirm that i have a reservation for march 1st at 7,clinc,,[SL: confirm_reservation],test
confirm_reservation,can you confirm that i have a reservation for february 21 at 6 o'clock,clinc,,[SL: confirm_reservation],test
confirm_reservation,verify my reservation for smith and wollensky at 6:45,clinc,,[SL: confirm_reservation],test
confirm_reservation,please confirm my reservation for bar les freres at 7,clinc,,[SL: confirm_reservation],test
confirm_reservation,tell me whether or not i have a reservation at gramercy tavern for tad,clinc,,[SL: confirm_reservation],test
confirm_reservation,can you confirm that i have a reservation for 2/20 at 6:00 pm,clinc,,[SL: confirm_reservation],test
confirm_reservation,please tell me if i still have a reservation at acero for susie,clinc,,[SL: confirm_reservation],test
cook_time,how long to grill thick steaks,clinc,,[SL: cook_time],test
cook_time,how long does pizza take,clinc,,[SL: cook_time],test
cook_time,lasagna takes how long to cook,clinc,,[SL: cook_time],test
cook_time,bake time for brownies,clinc,,[SL: cook_time],test
cook_time,how many minutes are involved in the preparation of curry,clinc,,[SL: cook_time],test
cook_time,what's the preparation time for this dish,clinc,,[SL: cook_time],test
cook_time,what is the proper cooking time for this,clinc,,[SL: cook_time],test
cook_time,how long do i cook this for,clinc,,[SL: cook_time],test
exchange_rate,convert 200 us dollars to british pounds,clinc,,[SL: exchange_rate],test
exchange_rate,how many japanese yen are in a us dollar,clinc,,[SL: exchange_rate],test
exchange_rate,how much is 5 us dollars worth in canadian dollars,clinc,,[SL: exchange_rate],test
exchange_rate,can you tell me what 100 british pounds equals in us dollars,clinc,,[SL: exchange_rate],test
exchange_rate,what is the exchange rate between us dollars and japanese yen,clinc,,[SL: exchange_rate],test
exchange_rate,whats the current exchange rate between usd and eur,clinc,,[SL: exchange_rate],test
exchange_rate,what's the exhange rate between mxn and gbp,clinc,,[SL: exchange_rate],test
exchange_rate,what is the current exchange rate between mxn and eur,clinc,,[SL: exchange_rate],test
food_last,how soon milk expires,clinc,,[SL: food_last],test
food_last,when does milk will go bad,clinc,,[SL: food_last],test
food_last,how many days milk can be preserved,clinc,,[SL: food_last],test
food_last,what is expire of milk,clinc,,[SL: food_last],test
food_last,when is the milk date before used,clinc,,[SL: food_last],test
food_last,when does the jerky expire,clinc,,[SL: food_last],test
food_last,what is the expiration date for honey,clinc,,[SL: food_last],test
food_last,when is the egg expired,clinc,,[SL: food_last],test
freeze_account,can you freeze my bank account,clinc,,[SL: freeze_account],test
freeze_account,i want to freeze my bank account,clinc,,[SL: freeze_account],test
freeze_account,i want my account locked out,clinc,,[SL: freeze_account],test
freeze_account,stop all access to my account,clinc,,[SL: freeze_account],test
freeze_account,i need my account frozen!,clinc,,[SL: freeze_account],test
freeze_account,i need to lock my account right now!,clinc,,[SL: freeze_account],test
freeze_account,please force my account to freeze,clinc,,[SL: freeze_account],test
freeze_account,please stop my account,clinc,,[SL: freeze_account],test
ingredients_list,what food do you need to make lasagna,clinc,,[SL: ingredients_list],test
ingredients_list,what ingredients do you need to make lasagna,clinc,,[SL: ingredients_list],test
ingredients_list,what ingredients are needed to make lasgana,clinc,,[SL: ingredients_list],test
ingredients_list,what is needed to make lasagna,clinc,,[SL: ingredients_list],test
ingredients_list,what is needed to cook lasagna,clinc,,[SL: ingredients_list],test
ingredients_list,give me a recipe for tacos,clinc,,[SL: ingredients_list],test
ingredients_list,what ingredients are in tacos,clinc,,[SL: ingredients_list],test
ingredients_list,tell me what's in tacos,clinc,,[SL: ingredients_list],test
interest_rate,what's my bank of america account getting in interest,clinc,,[SL: interest_rate],test
interest_rate,where do i see what interest my mortgage has,clinc,,[SL: interest_rate],test
interest_rate,is there somewhere my personal loan displays the interest rate i'm paying on it,clinc,,[SL: interest_rate],test
interest_rate,what's the apr on my savings account,clinc,,[SL: interest_rate],test
interest_rate,what interest rate am i getting from bank of america,clinc,,[SL: interest_rate],test
interest_rate,what interest rate am i getting from wells fargo,clinc,,[SL: interest_rate],test
interest_rate,what interest rate is bofi giving me on my cd,clinc,,[SL: interest_rate],test
interest_rate,how do i find the interest rate for my checking account,clinc,,[SL: interest_rate],test
international_visa,are visas needed to travel to jamaica,clinc,,[SL: international_visa],test
international_visa,do i need a visa for south korea,clinc,,[SL: international_visa],test
international_visa,"if i go to columbia, will i need a visa",clinc,,[SL: international_visa],test
international_visa,are visas required to go to cuba,clinc,,[SL: international_visa],test
international_visa,do i need to apply for a visa for my trip to india,clinc,,[SL: international_visa],test
international_visa,if i go to indonesia would i need a visa,clinc,,[SL: international_visa],test
international_visa,do i need a visa to travel to indonesia,clinc,,[SL: international_visa],test
international_visa,should i apply for a visa if i am traveling to mexico,clinc,,[SL: international_visa],test
make_call,i need to call my dad,clinc,,[SL: make_call],test
make_call,i need to call my friend,clinc,,[SL: make_call],test
make_call,i need to call my coworker,clinc,,[SL: make_call],test
make_call,i need to call my mom,clinc,,[SL: make_call],test
make_call,i need to call my boss,clinc,,[SL: make_call],test
make_call,i need you to call the phone company for me,clinc,,[SL: make_call],test
make_call,make a call for me to the vet,clinc,,[SL: make_call],test
make_call,dial up dominos pizza,clinc,,[SL: make_call],test
meal_suggestion,what's a good italian meal,clinc,,[SL: meal_suggestion],test
meal_suggestion,i'm looking for a meal that's from the asian cuisine,clinc,,[SL: meal_suggestion],test
meal_suggestion,i'm feeling like a greek meal and need some suggestions,clinc,,[SL: meal_suggestion],test
meal_suggestion,"indian cuisine suits me and i'd like a meal suggestion, please",clinc,,[SL: meal_suggestion],test
meal_suggestion,"what's a good, popular american meal",clinc,,[SL: meal_suggestion],test
meal_suggestion,i'd like a meal suggestion from thailand,clinc,,[SL: meal_suggestion],test
meal_suggestion,tell me what meal to eat from texas,clinc,,[SL: meal_suggestion],test
meal_suggestion,can you give me a meal suggestion from the south,clinc,,[SL: meal_suggestion],test
min_payment,i must pay verizon what minimum amount on my bill,clinc,,[SL: min_payment],test
min_payment,what is the lowest amount i must pay on my verizon bill,clinc,,[SL: min_payment],test
min_payment,"at a minimum, what must i pay on my verizon bill",clinc,,[SL: min_payment],test
min_payment,what is my minimum verizon bill payment,clinc,,[SL: min_payment],test
min_payment,"what must i pay, at a minimum, on my verizon bill",clinc,,[SL: min_payment],test
min_payment,what's the least i can pay this month,clinc,,[SL: min_payment],test
min_payment,what is my amex minimum payment,clinc,,[SL: min_payment],test
min_payment,what's the minimum payment,clinc,,[SL: min_payment],test
pay_bill,i have a car payment that needs to be paid,clinc,,[SL: pay_bill],test
pay_bill,i need to put in a payment towards my phone bill,clinc,,[SL: pay_bill],test
pay_bill,help me get my gas bill paid,clinc,,[SL: pay_bill],test
pay_bill,pay my con edison bill using my capital one account,clinc,,[SL: pay_bill],test
pay_bill,"use my navy federal account and pay this month's verizon bill, please",clinc,,[SL: pay_bill],test
pay_bill,please pay my sprint bill using my bank of america checking account,clinc,,[SL: pay_bill],test
pay_bill,i need some assistance paying my utilities bill,clinc,,[SL: pay_bill],test
pay_bill,i need a hand getting this gas bill paid,clinc,,[SL: pay_bill],test
pin_change,i'm struggling to remind myself the pin number to my card,clinc,,[SL: pin_change],test
pin_change,i'm having trouble remembering the pin number to my card,clinc,,[SL: pin_change],test
pin_change,the pin number to my card has been forgotten,clinc,,[SL: pin_change],test
pin_change,i don't remember the pin number to my card,clinc,,[SL: pin_change],test
pin_change,i do not recall the pin number to my card,clinc,,[SL: pin_change],test
pin_change,i would like to change the name on my checking account,clinc,,[SL: pin_change],test
pin_change,i would like to change the name on my credit card account,clinc,,[SL: pin_change],test
pin_change,i would like to change the name on my first hawaiian bank account,clinc,,[SL: pin_change],test
play_music,play the song called baby shark,clinc,,[SL: play_music],test
play_music,play the song called wreckless love,clinc,,[SL: play_music],test
play_music,play the song called i want it that way,clinc,,[SL: play_music],test
play_music,play the song called dancing on the ceiling,clinc,,[SL: play_music],test
play_music,play the song called amazing grace,clinc,,[SL: play_music],test
play_music,get me my slow sounds,clinc,,[SL: play_music],test
play_music,let me hear my slow songs,clinc,,[SL: play_music],test
play_music,pull up the songs under slow,clinc,,[SL: play_music],test
plug_type,would a socket converter be needed in france,clinc,,[SL: plug_type],test
plug_type,how do i plug stuff in in france,clinc,,[SL: plug_type],test
plug_type,is socket converter required in france,clinc,,[SL: plug_type],test
plug_type,does france use a socket converter,clinc,,[SL: plug_type],test
plug_type,is electricity the same in france,clinc,,[SL: plug_type],test
plug_type,will i need a plug converter when i visit costa rica,clinc,,[SL: plug_type],test
plug_type,will i require a plug converter when i visit kenya,clinc,,[SL: plug_type],test
plug_type,will i need to get a plug converter when i visit guam,clinc,,[SL: plug_type],test
recipe,what do i need to do to cook a chicken,clinc,,[SL: recipe],test
recipe,how do i go about cooking a 10lb turkey,clinc,,[SL: recipe],test
recipe,how do i get started making homemade pizza dough,clinc,,[SL: recipe],test
recipe,what instructions do i need to bake a cake from scratch,clinc,,[SL: recipe],test
recipe,how do i make lasagna,clinc,,[SL: recipe],test
recipe,how do you make pasta,clinc,,[SL: recipe],test
recipe,how do you prepare omelet,clinc,,[SL: recipe],test
recipe,how do you prepare taco,clinc,,[SL: recipe],test
restaurant_reservation,"i'd like to make a reservation at rooth chris, can you do that",clinc,,[SL: restaurant_reservation],test
restaurant_reservation,make a reservation for chik-fil-a at 3 o' clock please,clinc,,[SL: restaurant_reservation],test
restaurant_reservation,reserve a table for 3 at 7 for olive garden,clinc,,[SL: restaurant_reservation],test
restaurant_reservation,will you reserve a table at olive garden for 3 people at 7,clinc,,[SL: restaurant_reservation],test
restaurant_reservation,"at 7, i need a table for 3 at olive garden",clinc,,[SL: restaurant_reservation],test
restaurant_reservation,i need a table for 3 at olive garden for 7,clinc,,[SL: restaurant_reservation],test
restaurant_reservation,get a table for me at 7 for 3 people at olive garden,clinc,,[SL: restaurant_reservation],test
restaurant_reservation,reserve table for 5 at red robin under the name sara at 3,clinc,,[SL: restaurant_reservation],test
restaurant_reviews,does applebees have good reviews,clinc,,[SL: restaurant_reviews],test
restaurant_reviews,are the reviews ned get's good,clinc,,[SL: restaurant_reviews],test
restaurant_reviews,is the review ned's have good,clinc,,[SL: restaurant_reviews],test
restaurant_reviews,are ned's reviews good,clinc,,[SL: restaurant_reviews],test
restaurant_reviews,are the reviews for ned's good,clinc,,[SL: restaurant_reviews],test
restaurant_reviews,how are the reviews for tacos at the buffet,clinc,,[SL: restaurant_reviews],test
restaurant_reviews,do they serve good tacos at the buffet,clinc,,[SL: restaurant_reviews],test
restaurant_reviews,"my favorite, beef tacos at the buffet",clinc,,[SL: restaurant_reviews],test
restaurant_suggestion,please give me the name of a few good options for places to eat dinner tonight,clinc,,[SL: restaurant_suggestion],test
restaurant_suggestion,i need some suggestions for dinner places tonight,clinc,,[SL: restaurant_suggestion],test
restaurant_suggestion,what are some good places to go out for dinner in my area tonight,clinc,,[SL: restaurant_suggestion],test
restaurant_suggestion,show me some restaurants that have high reviews for eating out,clinc,,[SL: restaurant_suggestion],test
restaurant_suggestion,can you search recommended casual restaurants for tonight in philadelphia,clinc,,[SL: restaurant_suggestion],test
restaurant_suggestion,where can i go to eat,clinc,,[SL: restaurant_suggestion],test
restaurant_suggestion,where can i get some good food,clinc,,[SL: restaurant_suggestion],test
restaurant_suggestion,"in cleveland, are there any good places that serve clams",clinc,,[SL: restaurant_suggestion],test
share_location,can i share my location with david,clinc,,[SL: share_location],test
share_location,please send my location to kevin and also to lucy,clinc,,[SL: share_location],test
share_location,how do i share my location with kate and mike,clinc,,[SL: share_location],test
share_location,can you let michael and julie know my location,clinc,,[SL: share_location],test
share_location,please let lisa and chris know my location information,clinc,,[SL: share_location],test
share_location,make my location available with david and kate,clinc,,[SL: share_location],test
share_location,i need to give my location to macy and george,clinc,,[SL: share_location],test
share_location,i'd like for this person to know my location,clinc,,[SL: share_location],test
shopping_list_update,tack on a gallon of milk to the grocery list,clinc,,[SL: shopping_list_update],test
shopping_list_update,add laundry detergent to the list,clinc,,[SL: shopping_list_update],test
shopping_list_update,make sure to put eggs on the grocery list,clinc,,[SL: shopping_list_update],test
shopping_list_update,the list should also have 2 loaves of bread,clinc,,[SL: shopping_list_update],test
shopping_list_update,include asparagus on the list,clinc,,[SL: shopping_list_update],test
shopping_list_update,remove milk and add eggs to my shopping list,clinc,,[SL: shopping_list_update],test
shopping_list_update,put milk on my shopping list,clinc,,[SL: shopping_list_update],test
shopping_list_update,i'd like to add pancake mix to my shopping list if it's not already there,clinc,,[SL: shopping_list_update],test
spending_history,what's the total i've spent on shoes this month,clinc,,[SL: spending_history],test
spending_history,how many dollars have i spent on coffee this month,clinc,,[SL: spending_history],test
spending_history,what have i spent on food this month,clinc,,[SL: spending_history],test
spending_history,how much have i spent on tires this month,clinc,,[SL: spending_history],test
spending_history,how much have i been spending on booze this month,clinc,,[SL: spending_history],test
spending_history,what have i spent on fast food recently,clinc,,[SL: spending_history],test
spending_history,how much total have i spent on fast food lately,clinc,,[SL: spending_history],test
spending_history,how much fast food have i bought recently,clinc,,[SL: spending_history],test
text,"text chrissy, i'm on my way",clinc,,[SL: text],test
text,"text dave, i'll be there soon",clinc,,[SL: text],test
text,send davis a text i'll be there in a few,clinc,,[SL: text],test
text,text laura i'll be late for dinner,clinc,,[SL: text],test
text,"text mike, ""i'm running late",clinc,,[SL: text],test
text,tell jim i'm coming home soon,clinc,,[SL: text],test
text,i want to tell susan that the meeting has been cancelled,clinc,,[SL: text],test
text,tell fred that i don't have his guitar,clinc,,[SL: text],test
time,i need you to tell me what time it is in new york now,clinc,,[SL: time],test
time,"what time is it in adelaide, australia right now",clinc,,[SL: time],test
time,is it after noon,clinc,,[SL: time],test
time,is it six o clock yet,clinc,,[SL: time],test
time,please give me the time in tanzania at this moment,clinc,,[SL: time],test
time,can you tell me the current time in jamaica,clinc,,[SL: time],test
time,"tell me the time in san francisco, please",clinc,,[SL: time],test
time,"what time is it right now in adelaide, australia",clinc,,[SL: time],test
timezone,what's the timezone for britain,clinc,,[SL: timezone],test
timezone,i need the time zone for la,clinc,,[SL: timezone],test
timezone,i would like to know the timezone for britain,clinc,,[SL: timezone],test
timezone,i need la's time zone,clinc,,[SL: timezone],test
timezone,i need to know britain's timezone,clinc,,[SL: timezone],test
timezone,what timezone is britain in,clinc,,[SL: timezone],test
timezone,can you tell me britain's timezone,clinc,,[SL: timezone],test
timezone,what is the la's time zone,clinc,,[SL: timezone],test
transactions,i need to know all my spending transactions,clinc,,[SL: transactions],test
transactions,when did i last make a purchase,clinc,,[SL: transactions],test
transactions,how much did i spend on my most recent transaction,clinc,,[SL: transactions],test
transactions,show me my ten most recent transactions on account xyz,clinc,,[SL: transactions],test
transactions,i want to see all transactions in the past month for all accounts,clinc,,[SL: transactions],test
transactions,show me my recent transactions from account xyz,clinc,,[SL: transactions],test
transactions,open bank app and show my most recent transactions,clinc,,[SL: transactions],test
transactions,are you able to find my recent transactions for me,clinc,,[SL: transactions],test
transfer,can you please provide me with assistance in moving money from one account to another,clinc,,[SL: transfer],test
transfer,i would like help moving money between accounts,clinc,,[SL: transfer],test
transfer,can you assist me in moving money from one account to another,clinc,,[SL: transfer],test
transfer,i would like help moving money from one account to another,clinc,,[SL: transfer],test
transfer,i would like assistance moving money from one account to another,clinc,,[SL: transfer],test
transfer,can i move some money around,clinc,,[SL: transfer],test
transfer,can i make a transfer between my accounts,clinc,,[SL: transfer],test
transfer,i need to make a transfer of my money,clinc,,[SL: transfer],test
translate,how would you say fly in italian,clinc,,[SL: translate],test
translate,what's the spanish word for pasta,clinc,,[SL: translate],test
translate,how would they say butter in zambia,clinc,,[SL: translate],test
translate,how do you say fast in spanish,clinc,,[SL: translate],test
translate,what's the word for trees in norway,clinc,,[SL: translate],test
translate,how does one say wonderful in german,clinc,,[SL: translate],test
translate,how do they say tacos in mexico,clinc,,[SL: translate],test
translate,how would one say cruiser in china,clinc,,[SL: translate],test
travel_notification,i will be traveling to lima alert my bank,clinc,,[SL: travel_notification],test
travel_notification,assure my bank i really am going to california,clinc,,[SL: travel_notification],test
travel_notification,please tell my bank i'm traveling to mexico between next wednesday for a week after,clinc,,[SL: travel_notification],test
travel_notification,please inform my bank i'll be vacationing in the bahamas in a couple of days,clinc,,[SL: travel_notification],test
